trip_id,customer_id,promo_id,redeemed_date,promo_cost
TRIP0079264,CUST01881,PROMO0027,2023-09-19,15.93
TRIP0055266,CUST01308,PROMO0019,2023-01-05,13.47
TRIP0078204,CUST01860,PROMO0023,2024-12-22,6.69
TRIP0014073,CUST00333,PROMO0015,2025-05-22,13.73
TRIP0072654,CUST01729,PROMO0028,2026-01-26,14.39
TRIP0082326,CUST01951,PROMO0012,2027-05-16,15.6
TRIP0125331,CUST02946,PROMO0005,2023-11-17,12.06
TRIP0005888,CUST00143,PROMO0020,2024-12-19,7.18
TRIP0097380,CUST02300,PROMO0033,2025-09-15,22.07
TRIP0115362,CUST02720,PROMO0009,2025-09-19,12.9
TRIP0046202,CUST01092,PROMO0025,2024-06-24,11.48
TRIP0076751,CUST01823,PROMO0019,2027-11-21,12.21
TRIP0013607,CUST00321,PROMO0002,2025-12-03,25.57
TRIP0096527,CUST02280,PROMO0021,2026-07-28,9.26
TRIP0024263,CUST00574,PROMO0010,2025-06-03,12.45
TRIP0111750,CUST02637,PROMO0028,2025-03-27,12.12
TRIP0115578,CUST02726,PROMO0031,2026-04-21,24.48
TRIP0002437,CUST00061,PROMO0032,2025-04-19,22.14
TRIP0053885,CUST01269,PROMO0001,2024-11-08,7.26
TRIP0024286,CUST00575,PROMO0031,2024-08-26,20.81
TRIP0102908,CUST02427,PROMO0008,2026-05-09,17.93
TRIP0011296,CUST00265,PROMO0009,2025-07-29,5.95
TRIP0053615,CUST01261,PROMO0016,2026-01-20,26.07
TRIP0068699,CUST01635,PROMO0016,2023-12-09,15.46
TRIP0119519,CUST02816,PROMO0014,2026-03-09,7.66
TRIP0028651,CUST00677,PROMO0037,2026-04-30,23.16
TRIP0034667,CUST00819,PROMO0026,2026-03-02,10.72
TRIP0032097,CUST00760,PROMO0039,2027-07-24,12.69
TRIP0017062,CUST00403,PROMO0019,2027-04-28,20.22
TRIP0044907,CUST01060,PROMO0003,2027-07-01,19.46
TRIP0109075,CUST02572,PROMO0031,2024-05-11,22.16
TRIP0062762,CUST01490,PROMO0008,2026-05-03,17.04
TRIP0022706,CUST00535,PROMO0035,2024-09-10,19.11
TRIP0079686,CUST01890,PROMO0031,2025-03-26,17.4
TRIP0005309,CUST00129,PROMO0005,2025-05-29,10.61
TRIP0073851,CUST01756,PROMO0027,2026-06-04,23.98
TRIP0078254,CUST01861,PROMO0028,2025-07-02,7.95
TRIP0119545,CUST02817,PROMO0020,2024-12-07,8.56
TRIP0084063,CUST01992,PROMO0024,2026-01-04,6.7
TRIP0012676,CUST00298,PROMO0020,2024-03-10,8.95
TRIP0001692,CUST00043,PROMO0031,2025-10-09,18.19
TRIP0053481,CUST01258,PROMO0021,2024-07-01,8.62
TRIP0084441,CUST02002,PROMO0029,2025-12-06,19.71
TRIP0024942,CUST00593,PROMO0032,2027-06-24,26.11
TRIP0109404,CUST02580,PROMO0020,2024-07-29,7.71
TRIP0071044,CUST01688,PROMO0036,2026-04-25,6.58
TRIP0052165,CUST01229,PROMO0017,2024-10-10,19.83
TRIP0089027,CUST02107,PROMO0035,2026-04-05,29.13
TRIP0002687,CUST00067,PROMO0016,2024-08-05,14.18
TRIP0095259,CUST02251,PROMO0014,2027-10-12,6.48
TRIP0030688,CUST00724,PROMO0017,2026-06-15,18.66
TRIP0051862,CUST01222,PROMO0037,2025-11-29,14.16
TRIP0062253,CUST01476,PROMO0014,2025-06-19,6.38
TRIP0033271,CUST00787,PROMO0004,2026-05-28,13.05
TRIP0123069,CUST02894,PROMO0007,2026-03-30,17.38
TRIP0034589,CUST00817,PROMO0032,2024-05-30,25.65
TRIP0002683,CUST00067,PROMO0024,2024-05-03,7.4
TRIP0050018,CUST01181,PROMO0028,2024-09-24,8.82
TRIP0108341,CUST02556,PROMO0032,2026-05-06,26.77
TRIP0103729,CUST02448,PROMO0019,2026-07-06,19.97
TRIP0025158,CUST00598,PROMO0030,2023-01-23,14.1
TRIP0113169,CUST02671,PROMO0035,2027-08-04,31.33
TRIP0024694,CUST00586,PROMO0027,2024-08-21,11.63
TRIP0030004,CUST00709,PROMO0039,2026-09-29,14.4
TRIP0006426,CUST00155,PROMO0029,2023-06-29,13.73
TRIP0103906,CUST02451,PROMO0003,2026-05-18,18.62
TRIP0120094,CUST02829,PROMO0000,2025-06-26,6.23
TRIP0060550,CUST01437,PROMO0000,2025-10-06,7.39
TRIP0112819,CUST02661,PROMO0022,2024-08-06,11.55
TRIP0097918,CUST02312,PROMO0020,2027-02-25,7.46
TRIP0121684,CUST02865,PROMO0038,2025-11-09,9.2
TRIP0027761,CUST00658,PROMO0003,2026-04-25,26.73
TRIP0026151,CUST00621,PROMO0013,2026-05-02,3.68
TRIP0121904,CUST02869,PROMO0004,2026-08-17,15.12
TRIP0090574,CUST02142,PROMO0021,2024-06-23,6.17
TRIP0079156,CUST01878,PROMO0012,2027-02-19,11.21
TRIP0094528,CUST02233,PROMO0006,2026-11-23,23.05
TRIP0065953,CUST01571,PROMO0004,2025-07-03,16.32
TRIP0073751,CUST01754,PROMO0032,2024-09-13,26.38
TRIP0076057,CUST01808,PROMO0001,2026-01-06,9.45
TRIP0066649,CUST01586,PROMO0000,2025-10-01,7.07
TRIP0102322,CUST02415,PROMO0034,2026-08-09,13.0
TRIP0078312,CUST01862,PROMO0026,2023-12-09,10.51
TRIP0102984,CUST02430,PROMO0036,2027-06-22,12.54
TRIP0064157,CUST01525,PROMO0024,2024-07-09,8.59
TRIP0017243,CUST00406,PROMO0017,2024-04-16,15.69
TRIP0102017,CUST02409,PROMO0005,2027-03-03,11.69
TRIP0027751,CUST00657,PROMO0039,2026-03-19,20.64
TRIP0103296,CUST02438,PROMO0005,2023-08-29,16.8
TRIP0033912,CUST00802,PROMO0030,2025-04-21,8.24
TRIP0093858,CUST02216,PROMO0004,2023-01-28,10.91
TRIP0000572,CUST00014,PROMO0010,2027-08-12,14.73
TRIP0057736,CUST01365,PROMO0005,2026-04-27,15.06
TRIP0104834,CUST02471,PROMO0016,2025-07-20,23.91
TRIP0053153,CUST01250,PROMO0034,2025-12-18,11.36
TRIP0115121,CUST02715,PROMO0029,2023-09-09,17.5
TRIP0074508,CUST01773,PROMO0032,2023-06-27,15.18
TRIP0081385,CUST01928,PROMO0026,2026-11-03,5.63
TRIP0047729,CUST01128,PROMO0019,2026-02-10,19.77
TRIP0011641,CUST00272,PROMO0015,2025-06-05,17.67
TRIP0124166,CUST02920,PROMO0017,2024-06-06,17.08
TRIP0010684,CUST00251,PROMO0017,2025-02-18,14.5
TRIP0015164,CUST00355,PROMO0006,2025-12-01,15.71
TRIP0022737,CUST00536,PROMO0011,2025-04-13,6.44
TRIP0108060,CUST02550,PROMO0000,2026-02-14,5.96
TRIP0007761,CUST00185,PROMO0021,2026-06-02,8.5
TRIP0096129,CUST02272,PROMO0016,2026-10-23,18.13
TRIP0007513,CUST00180,PROMO0021,2023-12-03,8.05
TRIP0042039,CUST00991,PROMO0015,2025-02-17,18.03
TRIP0097086,CUST02293,PROMO0014,2026-10-08,8.96
TRIP0028716,CUST00679,PROMO0032,2025-01-22,16.78
TRIP0071511,CUST01699,PROMO0008,2024-10-03,17.9
TRIP0050715,CUST01197,PROMO0023,2027-09-27,4.51
TRIP0122252,CUST02876,PROMO0000,2026-01-24,4.87
TRIP0069288,CUST01648,PROMO0038,2026-12-03,11.2
TRIP0075575,CUST01796,PROMO0008,2026-03-22,13.58
TRIP0099892,CUST02359,PROMO0023,2026-04-23,5.91
TRIP0120495,CUST02840,PROMO0007,2024-03-25,16.98
TRIP0081121,CUST01922,PROMO0017,2026-10-29,15.24
TRIP0077128,CUST01834,PROMO0018,2027-03-30,9.73
TRIP0061953,CUST01469,PROMO0008,2024-08-11,12.57
TRIP0092105,CUST02177,PROMO0035,2027-03-30,27.18
TRIP0091641,CUST02167,PROMO0029,2026-10-24,15.93
TRIP0008648,CUST00204,PROMO0015,2024-09-19,11.27
TRIP0117722,CUST02777,PROMO0006,2027-01-13,27.29
TRIP0107436,CUST02535,PROMO0008,2024-03-03,14.67
TRIP0099986,CUST02360,PROMO0014,2026-05-30,7.27
TRIP0063640,CUST01511,PROMO0026,2024-05-16,5.19
TRIP0021450,CUST00510,PROMO0022,2025-05-19,8.89
TRIP0086188,CUST02045,PROMO0036,2025-12-22,7.82
TRIP0076909,CUST01829,PROMO0023,2024-01-10,6.75
TRIP0002425,CUST00061,PROMO0002,2026-01-25,24.89
TRIP0106183,CUST02506,PROMO0039,2027-10-10,23.49
TRIP0078504,CUST01865,PROMO0019,2025-07-15,21.1
TRIP0073136,CUST01741,PROMO0008,2026-03-31,20.3
TRIP0063240,CUST01501,PROMO0010,2023-06-05,11.31
TRIP0068000,CUST01619,PROMO0039,2026-03-24,16.6
TRIP0040623,CUST00958,PROMO0031,2025-10-31,20.46
TRIP0095758,CUST02263,PROMO0037,2026-04-09,24.87
TRIP0124337,CUST02924,PROMO0013,2024-06-17,3.77
TRIP0039758,CUST00940,PROMO0002,2025-02-13,17.64
TRIP0076093,CUST01809,PROMO0004,2026-05-04,13.25
TRIP0009682,CUST00228,PROMO0014,2026-05-28,6.26
TRIP0023686,CUST00560,PROMO0037,2026-12-12,20.27
TRIP0036439,CUST00858,PROMO0028,2026-05-06,11.25
TRIP0087904,CUST02083,PROMO0007,2025-04-15,10.41
TRIP0105647,CUST02492,PROMO0018,2024-11-15,12.63
TRIP0072628,CUST01728,PROMO0018,2025-01-18,12.71
TRIP0090629,CUST02144,PROMO0036,2026-09-27,11.43
TRIP0016493,CUST00389,PROMO0020,2027-05-02,7.99
TRIP0079475,CUST01886,PROMO0010,2025-01-15,17.3
TRIP0120907,CUST02850,PROMO0032,2024-02-02,15.03
TRIP0096838,CUST02288,PROMO0007,2025-05-11,12.41
TRIP0111433,CUST02630,PROMO0002,2024-11-18,16.65
TRIP0039784,CUST00941,PROMO0037,2026-07-03,22.42
TRIP0044354,CUST01048,PROMO0017,2024-09-30,14.19
TRIP0035104,CUST00830,PROMO0010,2025-03-31,16.91
TRIP0068679,CUST01635,PROMO0038,2025-11-30,9.13
TRIP0111665,CUST02635,PROMO0037,2026-06-19,27.34
TRIP0048958,CUST01157,PROMO0019,2027-12-15,18.12
TRIP0082448,CUST01954,PROMO0018,2025-09-03,12.21
TRIP0085493,CUST02028,PROMO0035,2027-05-01,20.68
TRIP0093616,CUST02211,PROMO0006,2026-01-24,18.58
TRIP0124140,CUST02920,PROMO0005,2025-08-06,12.27
TRIP0044114,CUST01042,PROMO0015,2024-10-01,17.7
TRIP0111655,CUST02635,PROMO0009,2027-12-17,11.56
TRIP0018610,CUST00437,PROMO0012,2023-12-27,17.22
TRIP0032451,CUST00770,PROMO0025,2027-07-05,10.69
TRIP0030689,CUST00724,PROMO0039,2027-08-08,18.62
TRIP0015106,CUST00354,PROMO0006,2026-02-28,20.78
TRIP0023033,CUST00542,PROMO0033,2025-02-14,24.18
TRIP0031049,CUST00734,PROMO0025,2024-10-23,19.78
TRIP0110487,CUST02607,PROMO0003,2027-06-20,19.73
TRIP0052616,CUST01239,PROMO0025,2024-12-15,19.64
TRIP0105915,CUST02499,PROMO0002,2025-11-04,28.7
TRIP0076069,CUST01808,PROMO0015,2024-05-14,10.38
TRIP0093949,CUST02219,PROMO0038,2023-07-19,11.83
TRIP0042529,CUST01004,PROMO0033,2025-07-17,14.94
TRIP0120397,CUST02836,PROMO0010,2023-11-25,14.64
TRIP0084906,CUST02013,PROMO0016,2024-04-27,17.4
TRIP0126800,CUST02982,PROMO0006,2026-01-15,27.89
TRIP0014691,CUST00344,PROMO0007,2026-12-08,9.97
TRIP0042324,CUST00999,PROMO0033,2025-05-27,16.76
TRIP0069936,CUST01665,PROMO0014,2025-01-07,4.81
TRIP0072580,CUST01726,PROMO0019,2023-05-03,17.48
TRIP0005265,CUST00128,PROMO0016,2027-07-12,20.36
TRIP0003540,CUST00085,PROMO0020,2027-05-11,7.43
TRIP0002615,CUST00065,PROMO0016,2023-09-30,22.04
TRIP0108279,CUST02554,PROMO0013,2023-11-19,2.9
TRIP0024227,CUST00573,PROMO0037,2024-01-03,14.31
TRIP0079180,CUST01879,PROMO0037,2026-04-17,27.7
TRIP0103014,CUST02431,PROMO0037,2027-01-30,16.76
TRIP0067568,CUST01610,PROMO0017,2025-10-10,25.12
TRIP0007072,CUST00170,PROMO0016,2026-03-08,21.44
TRIP0028606,CUST00676,PROMO0027,2026-07-20,16.21
TRIP0000453,CUST00012,PROMO0013,2025-11-08,5.78
TRIP0071760,CUST01706,PROMO0019,2026-03-21,13.12
TRIP0126440,CUST02973,PROMO0026,2027-01-09,5.78
TRIP0039317,CUST00927,PROMO0022,2023-08-29,6.42
TRIP0090996,CUST02152,PROMO0005,2025-08-22,18.64
TRIP0089073,CUST02108,PROMO0038,2023-10-01,5.85
TRIP0124645,CUST02930,PROMO0008,2025-03-04,13.46
TRIP0124253,CUST02923,PROMO0034,2025-04-26,17.97
TRIP0076552,CUST01819,PROMO0016,2026-07-03,17.7
TRIP0052090,CUST01228,PROMO0028,2025-02-13,13.58
TRIP0021112,CUST00499,PROMO0007,2026-01-20,16.5
TRIP0043163,CUST01018,PROMO0004,2025-10-28,12.18
TRIP0047514,CUST01121,PROMO0012,2026-09-30,17.39
TRIP0077871,CUST01850,PROMO0031,2024-02-27,18.79
TRIP0046253,CUST01093,PROMO0038,2024-12-25,9.97
TRIP0117074,CUST02762,PROMO0020,2025-03-02,4.87
TRIP0120205,CUST02831,PROMO0032,2025-07-28,15.26
TRIP0018795,CUST00442,PROMO0029,2026-04-17,21.75
TRIP0047294,CUST01116,PROMO0030,2025-10-18,9.87
TRIP0054765,CUST01293,PROMO0016,2025-10-25,23.34
TRIP0053682,CUST01263,PROMO0028,2026-05-09,12.06
TRIP0012415,CUST00291,PROMO0030,2025-07-17,7.08
TRIP0008847,CUST00209,PROMO0025,2025-10-19,21.19
TRIP0073392,CUST01746,PROMO0003,2025-03-12,26.94
TRIP0059284,CUST01404,PROMO0031,2024-10-27,24.27
TRIP0066769,CUST01589,PROMO0024,2026-05-12,8.25
TRIP0014806,CUST00347,PROMO0020,2026-05-28,4.42
TRIP0094376,CUST02228,PROMO0038,2026-02-23,6.94
TRIP0113192,CUST02671,PROMO0025,2025-07-17,21.55
TRIP0021898,CUST00518,PROMO0030,2026-01-20,13.06
TRIP0113777,CUST02684,PROMO0026,2024-12-11,7.78
TRIP0016745,CUST00396,PROMO0033,2024-09-23,27.32
TRIP0053634,CUST01262,PROMO0015,2026-05-09,12.37
TRIP0064898,CUST01542,PROMO0013,2024-03-26,3.25
TRIP0000312,CUST00007,PROMO0010,2026-02-14,16.78
TRIP0081038,CUST01921,PROMO0024,2024-03-09,5.39
TRIP0025747,CUST00612,PROMO0016,2024-03-31,12.33
TRIP0075038,CUST01783,PROMO0008,2025-10-24,14.43
TRIP0070541,CUST01679,PROMO0013,2027-02-22,3.01
TRIP0095752,CUST02263,PROMO0018,2025-07-25,8.11
TRIP0055403,CUST01313,PROMO0038,2026-05-29,9.96
TRIP0094826,CUST02241,PROMO0037,2026-06-01,13.88
TRIP0117197,CUST02765,PROMO0025,2025-07-17,18.86
TRIP0061264,CUST01455,PROMO0020,2024-05-22,5.21
TRIP0091938,CUST02173,PROMO0004,2027-07-04,15.02
TRIP0084180,CUST01995,PROMO0038,2025-10-30,10.83
TRIP0067005,CUST01594,PROMO0029,2025-12-14,15.56
TRIP0127613,CUST02999,PROMO0024,2025-04-12,8.93
TRIP0056175,CUST01331,PROMO0004,2026-04-27,13.47
TRIP0117292,CUST02767,PROMO0011,2026-01-03,8.57
TRIP0085381,CUST02025,PROMO0012,2025-06-05,16.52
TRIP0093659,CUST02213,PROMO0011,2025-07-24,7.71
TRIP0013341,CUST00315,PROMO0001,2026-09-13,7.24
TRIP0122635,CUST02885,PROMO0020,2027-04-08,5.46
TRIP0048717,CUST01151,PROMO0019,2025-09-20,10.88
TRIP0121898,CUST02869,PROMO0019,2026-05-07,17.88
TRIP0018801,CUST00442,PROMO0037,2026-04-02,17.48
TRIP0098121,CUST02317,PROMO0021,2026-10-30,10.03
TRIP0039173,CUST00924,PROMO0036,2024-06-01,10.25
TRIP0067722,CUST01613,PROMO0027,2024-06-28,17.32
TRIP0107016,CUST02525,PROMO0018,2024-11-17,11.44
TRIP0104814,CUST02471,PROMO0032,2025-04-19,13.89
TRIP0012280,CUST00288,PROMO0032,2025-11-19,16.82
TRIP0076740,CUST01823,PROMO0027,2026-04-08,19.23
TRIP0045236,CUST01068,PROMO0030,2026-07-25,8.12
TRIP0078324,CUST01863,PROMO0017,2024-11-08,22.03
TRIP0006186,CUST00151,PROMO0034,2028-02-25,14.65
TRIP0009830,CUST00231,PROMO0024,2025-01-22,5.76
TRIP0087690,CUST02079,PROMO0024,2025-10-25,6.72
TRIP0025971,CUST00618,PROMO0023,2025-10-31,5.84
TRIP0064958,CUST01545,PROMO0015,2026-07-16,16.2
TRIP0108649,CUST02562,PROMO0019,2026-06-18,20.15
TRIP0122489,CUST02880,PROMO0021,2026-11-12,9.82
TRIP0105642,CUST02492,PROMO0019,2024-02-01,20.45
TRIP0087298,CUST02070,PROMO0025,2025-09-28,15.74
TRIP0055585,CUST01317,PROMO0001,2028-02-03,8.6
TRIP0081689,CUST01935,PROMO0001,2025-07-22,9.31
TRIP0124454,CUST02927,PROMO0032,2024-04-23,18.91
TRIP0114644,CUST02705,PROMO0037,2025-10-09,16.81
TRIP0069788,CUST01660,PROMO0010,2025-01-21,16.87
TRIP0116514,CUST02749,PROMO0030,2025-09-19,11.0
TRIP0096101,CUST02271,PROMO0029,2025-04-26,21.52
TRIP0123384,CUST02901,PROMO0031,2026-07-27,13.39
TRIP0078952,CUST01874,PROMO0031,2027-07-03,15.45
TRIP0069615,CUST01656,PROMO0039,2025-03-20,14.35
TRIP0040231,CUST00951,PROMO0017,2025-03-26,22.08
TRIP0057550,CUST01360,PROMO0017,2025-10-31,14.25
TRIP0001574,CUST00040,PROMO0009,2024-10-24,10.21
TRIP0089938,CUST02128,PROMO0038,2023-03-15,10.92
TRIP0033056,CUST00783,PROMO0023,2024-09-29,6.98
TRIP0102078,CUST02410,PROMO0031,2026-09-02,17.68
TRIP0030886,CUST00729,PROMO0014,2023-07-07,6.63
TRIP0060821,CUST01445,PROMO0032,2026-02-02,22.49
TRIP0118516,CUST02794,PROMO0039,2024-12-03,23.77
TRIP0037530,CUST00884,PROMO0009,2025-06-28,6.99
TRIP0116347,CUST02744,PROMO0014,2026-04-06,6.83
TRIP0070776,CUST01682,PROMO0029,2025-05-01,15.96
TRIP0113640,CUST02681,PROMO0004,2025-01-24,14.69
TRIP0066609,CUST01586,PROMO0004,2024-01-28,11.34
TRIP0103011,CUST02431,PROMO0028,2025-04-16,8.18
TRIP0123887,CUST02912,PROMO0017,2026-01-16,14.59
TRIP0114791,CUST02708,PROMO0017,2023-09-27,24.19
TRIP0028451,CUST00672,PROMO0005,2024-12-02,11.47
TRIP0126052,CUST02962,PROMO0008,2026-07-14,15.6
TRIP0027237,CUST00645,PROMO0010,2025-12-23,15.64
TRIP0000533,CUST00013,PROMO0025,2025-01-26,14.28
TRIP0121018,CUST02852,PROMO0002,2024-02-04,26.15
TRIP0112202,CUST02647,PROMO0024,2025-07-14,6.78
TRIP0000217,CUST00005,PROMO0007,2026-12-12,11.0
TRIP0073405,CUST01747,PROMO0000,2025-08-07,4.03
TRIP0011747,CUST00275,PROMO0003,2025-04-01,15.5
TRIP0117396,CUST02769,PROMO0017,2025-09-07,14.71
TRIP0125861,CUST02957,PROMO0031,2023-08-07,22.4
TRIP0098570,CUST02326,PROMO0019,2026-12-12,19.52
TRIP0094780,CUST02240,PROMO0027,2026-06-24,25.3
TRIP0056023,CUST01327,PROMO0039,2025-12-10,21.39
TRIP0056912,CUST01348,PROMO0017,2026-07-24,20.71
TRIP0016601,CUST00392,PROMO0018,2025-01-16,11.54
TRIP0003205,CUST00077,PROMO0038,2024-11-16,11.26
TRIP0121894,CUST02869,PROMO0019,2025-12-06,13.28
TRIP0080618,CUST01912,PROMO0027,2025-06-09,19.21
TRIP0019715,CUST00463,PROMO0031,2024-10-25,15.77
TRIP0120422,CUST02837,PROMO0009,2025-10-02,6.93
TRIP0091725,CUST02168,PROMO0001,2025-05-27,7.75
TRIP0016283,CUST00383,PROMO0003,2023-02-11,22.28
TRIP0013938,CUST00329,PROMO0039,2025-08-03,15.09
TRIP0093981,CUST02220,PROMO0025,2025-03-30,19.27
TRIP0082237,CUST01950,PROMO0020,2026-05-25,4.51
TRIP0073303,CUST01745,PROMO0017,2026-02-16,16.44
TRIP0103291,CUST02437,PROMO0024,2026-06-25,8.7
TRIP0110629,CUST02610,PROMO0009,2025-04-17,9.59
TRIP0072701,CUST01730,PROMO0004,2026-01-18,9.14
TRIP0023917,CUST00565,PROMO0037,2026-06-13,25.38
TRIP0002338,CUST00059,PROMO0022,2025-10-29,13.03
TRIP0059011,CUST01398,PROMO0001,2024-08-13,6.89
TRIP0033904,CUST00802,PROMO0002,2025-01-11,26.12
TRIP0066606,CUST01586,PROMO0005,2024-11-30,21.86
TRIP0032248,CUST00763,PROMO0005,2023-08-01,21.98
TRIP0095495,CUST02256,PROMO0024,2025-12-27,9.15
TRIP0124201,CUST02921,PROMO0004,2024-11-28,16.39
TRIP0035801,CUST00844,PROMO0010,2024-07-25,10.74
TRIP0087184,CUST02067,PROMO0021,2027-09-12,10.06
TRIP0115609,CUST02726,PROMO0019,2025-11-18,11.42
TRIP0067929,CUST01617,PROMO0009,2025-02-17,6.63
TRIP0087837,CUST02082,PROMO0000,2026-11-12,3.91
TRIP0101219,CUST02389,PROMO0027,2026-08-12,25.21
TRIP0093066,CUST02198,PROMO0039,2027-03-04,11.77
TRIP0085337,CUST02024,PROMO0037,2025-10-28,25.06
TRIP0086026,CUST02042,PROMO0023,2025-01-12,5.97
TRIP0087341,CUST02071,PROMO0024,2026-09-03,8.11
TRIP0125407,CUST02948,PROMO0028,2025-03-15,14.01
TRIP0067136,CUST01598,PROMO0020,2026-07-04,5.26
TRIP0092911,CUST02195,PROMO0001,2025-01-14,5.45
TRIP0094238,CUST02225,PROMO0033,2026-09-07,19.67
TRIP0101828,CUST02405,PROMO0003,2024-06-20,25.87
TRIP0044420,CUST01049,PROMO0013,2027-04-16,5.41
TRIP0110061,CUST02596,PROMO0027,2023-08-28,11.95
TRIP0025740,CUST00612,PROMO0002,2024-07-08,19.31
TRIP0002940,CUST00072,PROMO0011,2025-05-27,8.35
TRIP0058529,CUST01386,PROMO0004,2025-12-08,13.98
TRIP0039096,CUST00921,PROMO0033,2025-08-31,25.04
TRIP0075689,CUST01800,PROMO0035,2025-10-07,16.17
TRIP0102056,CUST02410,PROMO0014,2024-11-08,9.54
TRIP0097056,CUST02293,PROMO0016,2025-03-28,25.95
TRIP0108613,CUST02561,PROMO0009,2027-04-26,11.63
TRIP0005699,CUST00140,PROMO0000,2026-05-04,4.75
TRIP0009076,CUST00215,PROMO0006,2026-11-24,19.27
TRIP0083751,CUST01986,PROMO0013,2025-01-25,3.03
TRIP0121176,CUST02855,PROMO0009,2025-11-06,8.52
TRIP0021921,CUST00519,PROMO0030,2025-02-22,12.26
TRIP0011326,CUST00266,PROMO0039,2027-10-21,18.06
TRIP0081912,CUST01941,PROMO0003,2024-04-23,15.61
TRIP0027989,CUST00663,PROMO0019,2024-03-02,20.84
TRIP0075130,CUST01785,PROMO0019,2026-05-27,14.15
TRIP0095404,CUST02254,PROMO0011,2027-01-16,9.4
TRIP0064638,CUST01538,PROMO0019,2026-01-11,17.67
TRIP0085351,CUST02025,PROMO0038,2026-06-07,7.47
TRIP0053661,CUST01263,PROMO0026,2026-09-02,6.77
TRIP0004503,CUST00109,PROMO0024,2025-05-20,5.57
TRIP0077139,CUST01834,PROMO0024,2026-08-13,7.8
TRIP0042673,CUST01007,PROMO0018,2026-07-08,8.82
TRIP0079145,CUST01878,PROMO0024,2026-01-09,9.27
TRIP0059832,CUST01421,PROMO0014,2027-08-14,5.73
TRIP0045500,CUST01076,PROMO0026,2023-01-27,5.46
TRIP0121280,CUST02857,PROMO0021,2026-07-26,8.98
TRIP0070312,CUST01673,PROMO0039,2025-03-30,20.61
TRIP0095285,CUST02251,PROMO0001,2027-05-23,5.37
TRIP0015499,CUST00363,PROMO0029,2025-02-14,21.88
TRIP0047480,CUST01120,PROMO0008,2025-01-01,18.13
TRIP0042617,CUST01006,PROMO0001,2026-01-06,5.62
TRIP0017871,CUST00421,PROMO0037,2024-04-19,23.53
TRIP0027970,CUST00663,PROMO0013,2025-04-13,5.12
TRIP0086271,CUST02047,PROMO0007,2027-06-30,17.6
TRIP0002719,CUST00068,PROMO0014,2026-11-04,9.74
TRIP0064353,CUST01530,PROMO0022,2024-06-16,13.76
TRIP0043009,CUST01015,PROMO0026,2025-12-28,6.1
TRIP0019540,CUST00459,PROMO0010,2024-07-19,9.47
TRIP0075774,CUST01802,PROMO0033,2028-03-07,15.84
TRIP0100349,CUST02369,PROMO0008,2023-09-29,13.68
TRIP0090494,CUST02140,PROMO0026,2026-02-16,9.98
TRIP0000578,CUST00014,PROMO0038,2026-03-12,6.77
TRIP0106602,CUST02516,PROMO0036,2027-01-21,11.6
TRIP0015427,CUST00361,PROMO0001,2023-10-20,6.44
TRIP0121441,CUST02860,PROMO0012,2025-05-09,12.53
TRIP0054055,CUST01274,PROMO0039,2025-03-18,21.9
TRIP0015593,CUST00365,PROMO0016,2027-10-11,18.02
TRIP0023490,CUST00553,PROMO0009,2026-10-22,6.97
TRIP0020620,CUST00487,PROMO0004,2025-06-30,10.04
TRIP0078722,CUST01869,PROMO0026,2025-12-28,9.31
TRIP0051657,CUST01218,PROMO0017,2025-09-23,16.67
TRIP0015281,CUST00357,PROMO0002,2024-02-11,24.12
TRIP0033522,CUST00793,PROMO0030,2025-03-11,8.96
TRIP0022091,CUST00523,PROMO0033,2026-09-04,23.76
TRIP0055542,CUST01317,PROMO0032,2025-12-19,13.73
TRIP0002021,CUST00051,PROMO0011,2026-01-09,9.27
TRIP0056621,CUST01341,PROMO0001,2026-11-27,7.88
TRIP0073005,CUST01737,PROMO0012,2023-11-04,11.49
TRIP0061778,CUST01467,PROMO0008,2027-01-01,10.69
TRIP0055807,CUST01321,PROMO0036,2025-01-14,9.85
TRIP0029621,CUST00700,PROMO0013,2023-10-15,6.0
TRIP0114684,CUST02706,PROMO0011,2027-03-04,7.5
TRIP0029931,CUST00707,PROMO0036,2025-07-02,7.86
TRIP0045173,CUST01067,PROMO0022,2024-05-18,12.41
TRIP0083713,CUST01986,PROMO0017,2024-10-29,21.63
TRIP0013126,CUST00310,PROMO0034,2025-05-06,9.47
TRIP0072578,CUST01726,PROMO0039,2024-03-23,20.79
TRIP0081415,CUST01929,PROMO0032,2025-02-24,28.15
TRIP0084740,CUST02009,PROMO0028,2024-09-17,8.99
TRIP0113983,CUST02688,PROMO0005,2026-11-27,17.65
TRIP0046270,CUST01094,PROMO0006,2026-01-09,22.39
TRIP0103786,CUST02449,PROMO0029,2025-02-21,21.17
TRIP0083276,CUST01975,PROMO0009,2024-12-14,7.66
TRIP0118455,CUST02793,PROMO0015,2027-08-10,12.89
TRIP0097042,CUST02292,PROMO0027,2025-12-31,15.82
TRIP0080179,CUST01902,PROMO0014,2027-04-02,5.82
TRIP0078242,CUST01861,PROMO0025,2026-06-14,19.66
TRIP0121395,CUST02859,PROMO0024,2025-10-31,9.02
TRIP0044720,CUST01056,PROMO0011,2027-01-20,9.99
TRIP0008753,CUST00206,PROMO0009,2024-02-07,6.94
TRIP0002334,CUST00059,PROMO0009,2025-07-16,6.56
TRIP0117084,CUST02762,PROMO0013,2026-09-05,4.98
